#CODE;ENGLISH;;;;;;;;;;;;;x
# Events
dw_hvevents03;A named NPC from the Heroes and Villains mod has died.\n  If it is someone you recruited, you should be able to now recruit a replacement.;;;;;;;;;;;;;x
dw_hvevents03a;Understood.;;;;;;;;;;;;;x
dw_hvevents10;The world is entering an age of extremes. A complacent middle ground is beginning to vanish, leaving two extremes.\n  On one extreme, you've individuals who have decided that they shall achieve what they wish using any means necessary. Be it monetary greed, a simple lust for power, or something more complex. These individuals are recognized as Villains.\n  Then you've those who've risen in opposition. These Heroes are typically known for their fairness, the value of their word, and commonly serve as protectors.\n  With the world already filled with conflict, will these individuals cause the fall of humanity, or shall they prevent it?;;;;;;;;;;;;;x
dw_hvevents10a;Become a hero;;;;;;;;;;;;;x
dw_hvevents10b;Become a villain;;;;;;;;;;;;;x
dw_hvevents10c;I shall avoid choosing sides for now.;;;;;;;;;;;;;x
dw_hvevents20;I invoke the hidden powers that shape this world! Heed my call and shape thine destiny as I dictate!\n\n  Respawn: When a non-generic NPC made by this game dies, certain flags get cleared that allow the method used to get them previously, to happen again. Allowing recruited characters to be recruited again, and those who came via events to potentially be found through those events again.\n  This is on by default. Turning Respawn off, means that once a non-generic NPC dies, they're gone for good. Once off, anyone who dies is still lost forever. Turning it back on is NOT retroactive, so prior dead are still gone. Turning it back on, only provides respawn capability for those still alive or as of yet unobtained.\n\n  Bestiality is turned OFF by default. Turning it on, means those events may trigger. With it off, they won't. Note - this trigger is for this mod's content only. It doesn't stop another mod with such content from activating.;;;;;;;;;;;;;x
dw_hvevents20a;Turn OFF respawn;;;;;;;;;;;;;x
dw_hvevents20b;Turn respawn back ON;;;;;;;;;;;;;x
dw_hvevents20c;Turn ON bestiality;;;;;;;;;;;;;x
dw_hvevents20d;Turn OFF bestiality;;;;;;;;;;;;;x
dw_hvevents20e;More settings.;;;;;;;;;;;;;x
dw_hvevents20f;All done (Exit).;;;;;;;;;;;;;x
dw_hvevents21;Symbiotes and/or Tentacle-kin are ON by default. If you don't want parasitic, corruptive entities spreading themselves among mankind, then turn it off. Or, if you turned it off, you can turn it back on to enable the spread once more. If you already have them running amok in your game world, and you want to switch it off, just give it a little time. If turned off, a decision will become available for any characters with the trait, and they'll remove it themselves. It's like you're a super mage of some kind that just purged the world of this disease!\n\n  Therianthropes are also ON by default. What's a Therianthrope? Well, it's a human with some animal spirit blood in them. Those who embrace this side of themselves can take an animal like form.  A werewolf is a type of therianthrope. If you have this set to off, some heroes or villains may be excluded (for example, Beast Boy).;;;;;;;;;;;;;x
dw_hvevents21a;Turn Symbiotes/Tentacle-Kin OFF.;;;;;;;;;;;;;x
dw_hvevents21b;Turn Symbiotes/Tentacle-Kin ON.;;;;;;;;;;;;;x
dw_hvevents21c;Turn Therianthropes OFF.;;;;;;;;;;;;;x
dw_hvevents21d;Turn Therianthropes ON.;;;;;;;;;;;;;x
dw_hvevents22;Demon-kin are ON by default. Turning this off may disable some heroes or villains (for example: Raven)\n\n  This mod has Wizard Towers you can build. So does Dark World Fantasy. I've got specific functionality tied to mine, and what I created in Dark World has been expanded upon from what I understand. If you don't want to see this mod's Wizard Towers - and you don't care about the functionality they add, then you can turn them off as Wizard Towers are ON by default.\n\n  There are no other potential settings at this time, although more may come in the future.;;;;;;;;;;;;;x
dw_hvevents22a;Turn Demon-Kin OFF.;;;;;;;;;;;;;x
dw_hvevents22b;Turn Demon-Kin ON.;;;;;;;;;;;;;x
dw_hvevents22c;Turn Wizard Towers OFF.;;;;;;;;;;;;;x
dw_hvevents22d;Turn Wizard Towers ON.;;;;;;;;;;;;;x
dw_hvevents1170a;Nice work.;;;;;;;;;;;;;x
dw_hvevents1180;I'm heading over to the training yard for a bit of practice, when I hear what sounds like some intense sparring. When I get over there, I see that Gwen and one of my veteran guardsmen are having a sparring session. It's a hotly contested one, until it looks like the guardsman manages to disarm Gwen.\n  With no break in her movement, Gwen steps in, and lands a pair of consecutive punches to the guardsman's exposed chin. He crumples to the ground, and the others who were watching either wince in pain, or applaud in appreciation.\n  I approach them as Gwen is helping up her sparring partner, and I congratulate them both on such a fine bout. Making a point to acknowledge how Gwen seized back the initiative when disarmed with some impressive unarmed strikes.\n  "Thank you [ROOT.GetFirstName]. I've been focusing more on my unarmed combat. I find that weapons don't feel as natural to me, so I want to get where I'm not at a disadvantage without one."\n  The guardsman she sparred against comments that next time he'll refrain from trying to disarm her, as he'd like to avoid those punches.;;;;;;;;;;;;;x
dw_hvevents1180a;Keep up the good work.;;;;;;;;;;;;;x
dw_hvevents1190;I'm out looking through some vendor's stalls when I hear people talking about a fight, and others moving towards it to watch. I decide to join them myself, since I had no other real plans.\n  When I move to where I can see the fight, I find an impressive sight indeed. The hero known as Spiderman is exchanging blows with Venom. It's a very entertaining exchange, with impressive blows, resilience and determination, and moves that few others can match. On top of that, you've the intimidating threats from Venom, and the almost carefree banter of Spiderman. Giving a stark contrast between them, which only further improves the entertainment.\n  It's also clear that they're pretty evenly matched. And as the fight stretches out, it appears that a draw is becoming likely. All things considered, these are clearly two rivals, and it's typically poor form to interrupt such an exchange. But then again, can I really afford not assisting Venom and potentially allowing Spiderman to walk free?\n\n Note: Interference leads to a male on male scene.;;;;;;;;;;;;;x
dw_hvevents1190a;Let the rivals battle.;;;;;;;;;;;;;x
dw_hvevents1190b;Interfere and help Venom.;;;;;;;;;;;;;x
dw_hvevents1195;I decide to interfere in this tightly fought contest, positioning myself to the back of Spiderman. He somehow seems to now I've moved there, and moves to avoid me. It's too much though, as he's unable to avoid Venom's brutal blow.\n  Spiderman reels, and I lash out seeking to finish him. He spins, mitigating my blow, but once again putting himself on the receiving end of one from Venom. This causes him to collapse, and Venom leaps upon him. He alternates between brutal strikes and shredding slashes.\n  I'm expecting entrails to soon go flying, but instead Venom hisses something about it being time and I see a rather impressive sized cock form. Spiderman seems too out of it to realize what's going to happen, so he puts up no resistance as Venom slams his cock up Spiderman's ass.\n  Spiderman yells out in pain, but his now exposed cock twitches and hardens a bit. Venom's long tongue entwines around Spiderman's dick and begins moving as though giving it a hand job.\n  I take a step back as Venom seems in rapture as he begins drilling Spiderman, grunting things about planting his seed and interested to see if it takes root. Spiderman is whimpering and grunting, his embarrassment clear as Venom's tongue works his cock to a climax. With Venom fucking his ass, Spiderman's streams of cum are splashing all over both of them as it swings free.\n  Finally, Venom bellows out a howl of domination and drops his load in Spiderman's bowels. Pulling out and now standing over Spiderman, he turns and leaves him behind.;;;;;;;;;;;;;x
dw_hvevents1195a;I leave the defeated alone.;;;;;;;;;;;;;x
dw_hvevents1195b;Imprison Spiderman.;;;;;;;;;;;;;x
dw_hvevents1200;Today was disturbed with a commotion about some kind of danger to the realm. There were reports about some... beast that was terrorizing the country side. It had apparently laid waste to a couple farms and a small guard patrol that tried to stop it.\n  I called forth some of my best people, and we rode out to see the threat in person. We rode hard for just over an hour before we arrived at the location of a farm that had been ravaged. A roar in the distance caught our attention and we drove our mounts forward.\n  When we reached the edge of the woods, it was just in time to see a giant of a creature, collapse upon the ground. Harley scampered up on it's back and gave us a little wave. She then skips forward and hops on it's head. Knocking on it's forehead with her first as if to ensure it's really dead.\n  Kara's dusting off herself as she comes around the beast. She gives me a nod before reporting. "The beast is dead my liege. Not certain where it came from exactly, but it shouldn't terrorize anyone again."\n  Harley gives it a couple more knocks on the head. "Ah geez, I think we broke it."\n  Soon, there is a crowd of citizens around. Many who begin to complement the two for saving them by stopping the beast. Others make their way over to me, to thank me for having such notable figures under my leadership.;;;;;;;;;;;;;x
dw_hvevents1200a;Well done.;;;;;;;;;;;;;x
dw_hvevents1210;There is a wandering merchant wagon that visits on rare occasions. The merchant has never given himself a proper name, simply preferring to refer to himself as The Collector.\n  It's said that his wares vary depending on the individual visiting his shop, with there always being something for sale within a person's price range. It's said that some lucky individuals may even find rare artifacts for sale.\n  As I approach his cart, he smiles in my direction and gives a little wave of acknowledgement. "I just might have something you'll find interesting. Give me a moment and I'll lay them out for you."\n  The Collector doesn't pull anything out from behind the counter, rather, he walks around the wagon, moving items about until before me are some options that I wonder if I would have found myself had he not exposed them.\n  The collector gives me a small grin as he moves back behind his counter. "As always, all sales are final, and products received are as is.";;;;;;;;;;;;;x
dw_hvevents1210a;Sleeping Man and Dragon plate;;;;;;;;;;;;;x
dw_hvevents1210b;Bronze Dildo artifact;;;;;;;;;;;;;x
dw_hvevents1210c;Helm of the Devourer;;;;;;;;;;;;;x
dw_hvevents1210d;Norse Maiden Doll;;;;;;;;;;;;;x
dw_hvevents1210e;Breeding Collar;;;;;;;;;;;;;x
dw_hvevents1210nada;Nothing for me this time.;;;;;;;;;;;;;x
dw_hvevents1211;I pick up an interesting ceramic plate, which appears to have a young man, curled up in the fetal position in the center, with what appears to be some kind of draconic beast encircling him.\n  "Ah, interesting plate that one. Old Norse tale of a boy who befriended a dragon, breaking his tribe's long standing tradition of hunting them. Boy became a man, ended up leading his tribe, fell in love with a girl. You know, standard fare, save for the whole befriending a dragon bit. It's said he even rode it."\n  I inquire about the name of this young man.\n  "Hiccup. Yes, don't look at me like that. I've no idea why the child's parents hated him so. Anyway, there's more to the legend of course, but the only real important part is that this young man and dragon have no graves, or burial mound. It's said they simply disappeared. Some shaman say that the pair are simply trapped. Imprisoned within an object until one is willing to someday free them."\n  I hold up the plate and ask the obvious question.\n  "That's right. If you believe the old tales, you're holding a prison. Break it, and you may set them free. Or, you could of course just place it on the mantle where it'll be a great conversation piece.";;;;;;;;;;;;;x
dw_hvevents1211a;Keep it as an artifact.;;;;;;;;;;;;;x
dw_hvevents1211b;Break the plate.;;;;;;;;;;;;;x
dw_hvevents1212;I move to a clearing and snap the ceramic plate in half. A wind kicks up around me, spinning dust and debris into a cloud that has me cover my eyes.\n  As it dies down, I lower my arms and find a young man sitting up and looking around quite confused. I sigh briefly at the absurdity of his supposed name, and call it out. "Hiccup?"\n  The young man's attention turns to me. He struggles to stand, as one may if roused from a long night's slumber. Finally standing and facing me, he asks, "Do I know you?"\n  I explain how we've come to be in the clearing, and how all that I know is based off of the tale of a merchant. I give the year when he asks for it. He doesn't recognize the standard I use for the year. We go back and forth for a while, and it's clear, Hiccup's from an era that far predates the current one.\n  He suddenly begins spinning about and calling out for someone. A 'Toothless.' I ask who he's looking for, and the young man explains that it's the name of the dragon that he befriended. I decide to avoid asking about the odd names they both have and instead search for a portion of the plate that I broke. Finding it, it appears a simple ceramic plate. No traces of the imagery of either the young man or the dragon.\n  Perhaps the reason the young man survived all this time is due to the dragon's sacrifice. Or perhaps it released him elsewhere. Either way, I can either invite Hiccup to remain in my lands while he continues his search, or I can bid him farewell.;;;;;;;;;;;;;x
dw_hvevents1212a;You're welcome to stay here Hiccup.;;;;;;;;;;;;;x
dw_hvevents1212b;Yes, good luck on your journey.;;;;;;;;;;;;;x
dw_hvevents1213;I'm a little surprised that the Collector would put a child's doll in front of me. Sure, it seems to be of fine quality, but it's not what I really expect to find being recommended to me. The Collector smiles, as though he senses my thoughts.\n  "It's got quite the history that doll. It's said to be an individual, cursed by some of the foulest magic and trapped as a doll. Others, say it's a blessing, a fair maiden who's love was lost and now she waits as a doll for her beloved to hold her once more. This maiden was supposedly quite the impressive individual. A Shieldmaiden with strength and battle skill comparable to the best of men."\n  As I hold the doll, I have to admit, it feels different than what I'd expect. Almost as though there is a warmth within it. I inquire with the Collector as to which he believes it is, a curse or some blessing that holds the doll.\n  The Collector gives a simple shrug. "It could be neither for all I know. If I were to put some weight into something, it'd be how to free her. A sunlight field, an axe worthy of a warrior, and the blast of a horn to call home a hero."\n  I try to read the eyes of the Collector. He's always difficult to read, and sure enough, he's now flashing that smile that hides all. Well, I could just keep it, or I could try and free her, hopefully not looking the fool while doing so.;;;;;;;;;;;;;x
dw_hvevents1213a;Keep it as an artifact;;;;;;;;;;;;;x
dw_hvevents1213b;Free the maiden;;;;;;;;;;;;;x
dw_hvevents1214;I follow the Collector's instructions. Standing upon a sun light field, I place the doll of the maiden in the center. I place an axe by its side and I step back and pull out the hunting horn I have. With a deep breath, I blow through the horn, it's deep blast seeming to somehow echo off in the distance.\n  Just as I begin to consider how I'll throttle the Collector for making a fool of me, there is a loud thunderous boom and a flash of light that has me step back and shield my eyes.\n  When my vision returns, I'm no longer alone in the field. A young woman, adorned in clothing similar to that upon the doll is standing there, the axe I laid in her hands. She's wary, looking at me as though uncertain of what she should do.\n  "Who are you... Where am I?"\n  I calmly answer the questions as they come. Her trust in me finally grows enough that she takes a neutral stance. Her questions reach the expected point, how long has she been a doll, are those she once knew still alive. I continue providing answers as best I can. It's clear, that she's from a time period long enough ago, that what little of the world today is familiar to her.\n  She finally gets around to thanking me for freeing her. Although she then expresses concern about what to do next. The answer seems pretty obvious to me, so I speak up.;;;;;;;;;;;;;x
dw_hvevents1214a;You've a new home here.;;;;;;;;;;;;;x
dw_hvevents1214b;Good luck in your travels.;;;;;;;;;;;;;x
dw_hvevents1220;Needing a break from court, I step away with the intent of grabbing some solitude and perhaps a drink. It's then that I hear some odds whines and huffs, like a dog in distress. As I reach the door, I hear giggling and what might be the sounds of a struggle.\n  I open the door expecting to find someone torturing a dog. Instead, I find... I find Harley and her Hyenas. Harley is sandwiched between them, most of her clothing removed. She's atop on of her hyena's and it's swollen member is up her ass. It's hips twitch frantically, yet its position under Harley doesn't give it good purchase. It whines, clearly showing itself to be the sound of distress that I heard.\n  It's brother isn't restricted, and has mounted Harley, it's cock buried in her pussy. It's panting as it's hips move rapidly. It's cock disappearing into Harley's pussy, her face is one of bliss. Her eyes aren't focused on anything other than the pleasure she's feeling, and her giggles follow the occasional gasp of pleasure.\n  I'm not certain how long I'm standing here watching it, until I hear Harley gasp, giggle and address me.\n  "Ah, hope you don't mind boss [ROOT.GetGirlWomanBoyMan]. I just had a itch, an da boys is helpin' ta scratch it.";;;;;;;;;;;;;x
dw_hvevents1220a;Enjoy yourself Harley.;;;;;;;;;;;;;x
dw_hvevents1220b;You disgust me Harley.;;;;;;;;;;;;;x
dw_hvevents1220c;Well, her mouth is free.;;;;;;;;;;;;;x
dw_hvevents1220d;That's... hot.;;;;;;;;;;;;;x
dw_hvevents1221;I let Harley know that I've my own itch in need of scratching. She giggles as her animals continue to rut with her.\n  I walk up beside her and pull out my cock. The scene is arousing in a forbidden way, and as a result my cock is hard and ready. Harley smiles at me as she licks her lips. She runs her gloved fingers along my scrotum, and up the underside of my cock. It feels good. Very good and my cock twitches in approval.\n  With mischief in her eyes she begins stroking it, occasionally flicking her tongue across the underside of the head. Teasing with her fellatio.\n  I'm considering taking more control when Harley's eyes suddenly go wide and she gasps. Her body begins to tremble in orgasm and I look down to notice her pussy leaking semen as the hyena on top of her empties itself in her.\n  I give one of Harley's floppy jester ears a tug. Her eyes focus a bit, lust clearly in them and she begins to devour my cock.\n  I hiss in satisfaction as she works to bring me to release. I look down, and her eyes seem almost appreciative. Perhaps for not judging her for how she decided to scratch her itch. I find myself wink in response. Her eyes seem to sparkle. I can feel her appreciation, and she shows it as she takes all of me into her mouth.\n  I don't last much longer. The bestiality show, the expert fellatio, and from a beautiful woman. I explode. Harley doesn't pull away, instead her throat works to accept my seed, doing her best to swallow it all.;;;;;;;;;;;;;x
dw_hvevents1221a;Thanks for the release.;;;;;;;;;;;;;x
dw_hvevents1222;Harley and the hyenas finish up. Harley coaxes them out and off of her. I watch as she pulls on her outfit, leaving their spunk within her.\n  "Mmm. Filling. Hey boss [ROOT.GetGirlWomanBoyMan], if you wanna, ya can borrow Harley's little fellas. I dun mind any. Afta' all. Sharin' is carin'."\n  I feel my pulse flutter at the thought. Harley seems to notice, her ability to psychoanalyze always churning.\n  "I know peeps will say it's taboo 'n stuff. But dat's part a the thrill an all. I myself, I'm a animal lover. The fur feels so soft and they get so excited it makes my head all warm and happy making them feel the same. Even if ya's more the kind that thinks its hot ta be dominated, dat's cool too. I think it's fine ta be an animal's bitch, as long as ya ain't no bitch ta me. Right?"\n  Of course there are different kinds. Some would be an animal lover who simply enjoys the intimacy of their animal partner, while others would enjoy the alpha dominance shown by their animal lover while bring breed. Being a bitch though could be dangerous. Having a subservient mindset could rise up at a bad time, and complicate running a realm.;;;;;;;;;;;;;x
dw_hvevents1222a;I'm an animal lover.;;;;;;;;;;;;;x
dw_hvevents1222b;I'm a bitch to be breed.;;;;;;;;;;;;;x
dw_hvevents1222c;I'm already a lover.;;;;;;;;;;;;;x
dw_hvevents1222d;I'm already a bitch.;;;;;;;;;;;;;x
dw_hvevents1222e;Hot, but not for me.;;;;;;;;;;;;;x
dw_hvevents1223;Harley grins widely at me. "Oh, boss is a bitch? Well, puddin' here is still a little pent up. Poor fella was on his back, and not able to really give it the ole' Vroom Vroom. Be a good lil' bitch would ya?"\n  My knees get weak as her hyena steps towards me. His cock still swollen and visible under him.\n  I shiver from the surprise realization that I've taken my clothing off. A part of my mind seems to question if this is right, but that thought seems far, far away. The hyena nudges my knee and already weakened, I find that I drop to all fours.\n  It sticks it's nose by my exposed ass, and takes a sniff. It's cool nose bumps up against my pussy and a shiver runs up my spine. It flicks its tongue across my gash, and a whimper escapes my lips.\n  "Come now boy, she's wet, willin', and gots more work ta do. Get to it."\n  The hyena seems to understand her words, and it climbs up to mount me. Clearly a beast used to mounting, it make a clear attempt to not claw me unnecessarily.\n  Once up, it's cock pokes around, seeking purchase. Harley giggles as she reaches down and guides it into me.\n  Once in, my breath is stolen. The hyena was clearly worked up, and the energy it wasn't able to release on Harley, is taken out on me. It's drilling me so hard, that I feel drool drip from my lips as my body rocks with each slam home.\n  A pair of orgasms later, I realize that Harley is chuckling as she is petting her boys. "You still with us boss?";;;;;;;;;;;;;x
dw_hvevents1223a;That was intense.;;;;;;;;;;;;;x
dw_hvevents1230;I'm finishing up some business when the door is tossed open. My hand goes to my weapon, as a man clad in black and white, with an orangish-red mane steps into the room.\n  "Greetings [ROOT.GetBestName]! I am known as Syndrome, and I've come here for you."\n  As I brandish my weapon, his eyes go wide in surprise. Then, waving his hands he calls for me to wait.\n  "No, no, no. I didn't mean I've come for you as in I'm seeking to do you harm. What I mean is you're something of a role model to me, and I've come here to join you. You know, villain and villain. Do gooders beware. That kind of thing."\n  I'm still wary of this man, so I engage him in some questioning. While he's quite exuberant, he's clearly intelligent. He also was apparently quite the successful merchant before deciding to devote his life to his passion of villainy.\n  So he definitely has some positive qualities to add to my lands should I take him in. For negatives, well, he's also clearly ambitious, so that could lead to some friction down the road. Then again, do I really want to surround myself with nothing more than content drones?;;;;;;;;;;;;;x
dw_hvevents1230a;I could use a man like you.;;;;;;;;;;;;;x
dw_hvevents1230b;You should just move along.;;;;;;;;;;;;;x
dw_hvevents1230c;Leave my sight, and never return.;;;;;;;;;;;;;x
dw_hvevents1240;I'm relaxing in my study when the door bangs open, and a red faced Syndrome comes stomping into the room.\n  "ARGH! I can't believe it! Full disclosure, I wasn't always a villain. I actually sought to be a side kick when I was a kid, hoping to even grow up to be a hero. There was this guy, Mister Incredible they called him, he meant the world to me. I, I was his biggest fan. Anyway, I came to realize how poor of a role model he was. Sanctimonious hypocrite is all that he was. I thought he died, or retired even. But I just found out that he's still alive. Alive, and not that far away."\n  I relax and sip from my drink while Buddy paces back and forth, ranting and raving. His hatred for this Mister Incredible is impressive.\n  After a couple minutes, his rant seems to have reached its end. Now he's just standing there, seething while flexing his hands over and over. I decide to point out what Syndrome has obviously missed. He's no longer his past self. He's on the right path, and he's someone who can now stand up to this Mister Incredible. After all, every villain needs a good nemesis.\n  A grin slowly stretches across Syndrome's face. "You're right, of course. Now the perfect opportunity for me to show that muscle headed freak that not everyone is blinded by him. Heh. I, Syndrome, shall make Mr. Incredible regret the day he crossed my path!"\n  With a renewed vigor and a maniacal laugh, Buddy leaves my office and makes his way back down the hallway. I finish my drink and decide that it's time for me to get back to work as well.;;;;;;;;;;;;;x
dw_hvevents1240a;Interesting.;;;;;;;;;;;;;x
dw_hvevents1245;I'm pouring myself a drink when Bob walks up to me. He's shaking a bit as he's laughing to himself.\n  "Oh hey, [ROOT.GetFirstName], get this, you know how being a hero and all that, we get fans and folks volunteering to be side kicks and stuff like that all the time? Well, there was this kid in the past, his name was Buddy, he went around calling himself Kid Incredible or The Incredible Kid, or something like that. Anyway, turns out he went full on villain out there. Claims that I'm what's wrong with the world, and that he'll be the end of me. I mean, I've had some odd rivals in my life, but I think this may be take the cake. You know what I'm saying?"\n  I ask Bob what he finds funny about it since he keeps chuckling. He responds about how the kid didn't have anything special about him from what he recalled, and that he's that he doesn't really take his new rival's declaration seriously. I warn him about that, pointing out the dangers of letting one's guard down.\n  Bob waves of the concern as he says goodbye. As he leaves, I hear him mumbling ideas about how he'll surprise his rival.;;;;;;;;;;;;;x
dw_hvevents1245a;Interesting.;;;;;;;;;;;;;x
dw_hvevents1250;It's a sunny day as I walk about the grounds. I hear the distinct laugh of Syndrome, and make my way over in that direction.\n  When I get there, I find that he's set-up a variety of targets. Many which are sporting small darts. I watch as Syndrome puts something into a bracer on his forearm. He points his arm in the direction of one of the targets, and then with a small chuckle, he pushes a button and a small arrow flies out and embeds itself along side the others already in the target.\n  I make a comment about the accurate shot, and Syndrome turns towards me. "Still a bit of a hitch in it, limited capacity too, but it's coming along well. I'll admit, I'm not the best suited for swinging around a hung of sharpened metal, so I felt the need to work on something that can help me be a little more... combat effective."\n  I watch Syndrome for a little longer, impressed by how every shot seems to include a chuckle of some kind. Clearly, he's getting pleasure out of his work. Suddenly feeling like a third wheel, I decide to leave him to his endeavors.;;;;;;;;;;;;;x
dw_hvevents1250a;Sounds useful.;;;;;;;;;;;;;x
dw_hvevents1260;The black smoke billowing in the countryside sent a clear signal. Fire.\n  I call for my horse and am soon galloping towards the scene, with other concerned folks soon following along as well. It appears to be a small barn that is ablaze.\n  As I get closer, I spot a muscular man, clad in red and black, running into the blaze. Dismounting and calling out for a situation, the farm owner comes over and shares that he and his son had managed to clear the animals from the bard, yet his son became trapped inside when a beam fell and blocked his path.\n  As the farmer's account comes to an end, the brawny masked man, leaps out of the flames, carrying a young man. With the farmer's son saved, I congratulate the man on such heroics.\n  "All in a day's work. And thank you, I've heard of your deeds as well [ROOT.GetBestName]. I'm Bob, but most call me Mr. Incredible."\n  I learn that Bob has been on the move, looking for somewhere to settle down. Seeking a balance of a land worthy of raising a family, while also one that would have need of his skills. For while he's looking to settle down, he's not looking to retire.;;;;;;;;;;;;;x
dw_hvevents1260a;I could use a man like you.;;;;;;;;;;;;;x
dw_hvevents1260b;You should just move along.;;;;;;;;;;;;;x
dw_hvevents1260c;Leave my sight, and never return.;;;;;;;;;;;;;x
dw_hvevents1261;Bob Parr stops by to visit me with a woman that I've not seen before. She's also decked out in Red and Black, and I can now see what he meant about the desire for a good land to settle down in.\n  "Hey [ROOT.GetFirstName], this is Helen. Some folks call her Elastigirl. I'm certain you can tell that she's a hero as well. Just figured it'd be wise to stop by and introduce her to you an all."\n  I spend some time chatting with the couple. I learn that Helen was performing heroic deeds before she met Bob. I also learn that they've kids. A pair of them. A daughter named Violet who's just come of age, as well as a young son named Dashiell, who's a couple years younger. She's both proud and concerned about her children. They've both expressed a desire to be heroes themselves, and have actually participated in a couple heroic actions already.\n  A family of heroes, a boon to many a realm. It's just a question of if they're a good fit here.\n  GAMEPLAY: if you banish Elastigirl or tell her to never appear again - then the kids will also disappear. You can also decide if Elastigirl will be married or just romantically involved with Mr. Incredible based on your response.;;;;;;;;;;;;;x
dw_hvevents1261a;I welcome his wife.;;;;;;;;;;;;;x
dw_hvevents1261b;I welcome his girlfriend.;;;;;;;;;;;;;x
dw_hvevents1261c;You should just move along.;;;;;;;;;;;;;x
dw_hvevents1261d;Leave my sight, and never return.;;;;;;;;;;;;;x
dw_hvevents1270;I've heard word that there is an exotic woman with hair the color of fire, which has been helping people across the land. They've even taken to calling her Starfire in recognition of her skill and look.\n A couple days later, I'm heading to my court, when I notice a beautiful woman, with red flowing hair that greatly resembles a flame, who is sitting on the edge of a building. I stop and approach her, noticing that she's lost in thought.\n  Once I'm close, I call out and ask if all is well. She smiles at me, and shifts a backpack that is behind her.\n  "Hello friend. I've heard of you. You are [ROOT.GetBestName], yes? I was given the name Kori A'ndr."\n  I hit her up with some questions and learn that she climbed up to her current perch to get a better view of the morning sun, which she apparently adores very much. I also learn that she's on the run. She apparently has a sister that made a power move and took control of the family estate and sought to imprison her, even though her only crime was apparently being the chosen heiress.\n  I ask her a little more about her situation, and she acknowledges that she has not seen any pursuers for quite some time, but she lacks a place to call home.;;;;;;;;;;;;;x
dw_hvevents1270a;You're welcome to stay here.;;;;;;;;;;;;;x
dw_hvevents1270b;Well, good luck in your travels.;;;;;;;;;;;;;x
dw_hvevents1270c;Leave my sight, and never return.;;;;;;;;;;;;;x
dw_hvevents1280;During a slow day in court, I agree to take a stroll around the market with my [ROOT.GetTreasurerName]. They've got some ideas to help draw in more commerce, but figured a change of venue for the talk would be best.\n  We arrive at the market to witness some commotion. There is a flash of fire atop a near by building and the sound of a struggle. We see a masked figure slide down the roof and leaping off behind a row of merchant stalls. Starfire is apparently giving chase as she bounds across the roof top. Only, she slips instead of slides, and takes a tumble off the rooftop and directly into a merchant's stall.\n  This only slows her a bit, as she stumbles out of it and resumes her pursuit. There is a gasp from people as she doesn't seem to notice she herself has a pursuer. An angry parrot from the stall is flying after her, squawking towards her with frustration.\n  The noise catches her attention, and Starfire slows and turns. The parrot slams into her, toppling her backwards into some bushes. The two disappear briefly before rolling out in a cloud of dust.\n  I rush over and find Starfire looking stunned, while an angry parrot that gives her an earful.\n  "This day has not been good." Tears well up in Starfires eyes, and even the parrot seems to calm. "I fear I have done more harm than good."\n  I look and notice whoever she was pursuing is long gone. Meanwhile, the parrot's merchant has caught up and is lamenting the damage to his stall and bird.;;;;;;;;;;;;;x
dw_hvevents1280a;You need to do better.;;;;;;;;;;;;;x
dw_hvevents1280b;We all have bad days.;;;;;;;;;;;;;x
dw_hvevents1280c;Here's gold for the stall and parrot.;;;;;;;;;;;;;x
dw_hvevents1290;I'm looking over some court documents when Starfire slips into my study. She's smiling as she slides up by my chair.\n  "I was taking in the beautiful morning sun, when I was thoughts of things I like were dancing across my mind. One of those things I realized was you. I was raised to not be ashamed of what I feel. And I feel that I fancy you [ROOT.GetFirstName]."\n  Her eyes seem to sparkle as she smiles at me. I suddenly realize that I've no recollection at all about what I was reading.\n  "This is where you should tell me of your thoughts towards me."\n  I shake my head as if to gain focus. I then return her gaze and decide to give her my answer.;;;;;;;;;;;;;x
dw_hvevents1290a;I'm interested in you too.;;;;;;;;;;;;;x
dw_hvevents1290b;Let's just be friends.;;;;;;;;;;;;;x
dw_hvevents1290c;Not right now.;;;;;;;;;;;;;x
dw_hvevents1290d;Don't bother me again.;;;;;;;;;;;;;x
dw_hvevents1300;I received word of a hero and villain conflict from one of my guards that was taking place in a nearby building. I prepare myself and head out to take a look at the disturbance to see if I need to get involved.\n  When I arrive, I find Harley and one of her hyenas have apparently subdued Batgirl, as she's bound on the floor. Harley sees me and gives me a big grin.\n  "What's up boss [ROOT.GetGirlWomanBoyMan]? Did ya come over ta watch? I was about to have my boy here teach her a lesson for trying ta jump me."\n  I see Harley's hyena bite and pull at the fabric of Batgirl's outfit. The hyena's engorged cock making it clear the lesson Harley wants to teach Batgirl. With eyes wide in panic, Batgirl calls out to me.\n  "Please, Harley stole from a market and I was just doing my duty in attempting to apprehend her to retrieve what she took. I've done nothing wrong, please help me."\n  Harley giggles and pulls out a simple necklace, with a silver wrought pendant. She spins it on her finger. "Oh dis thing? I was just admiring it. Must'a forgot to put it back.";;;;;;;;;;;;;x
dw_hvevents1300a;Sure, have your fun.;;;;;;;;;;;;;x
dw_hvevents1300b;Just let her go Harley.;;;;;;;;;;;;;x
dw_hvevents1300c;Let's just put her in prison.;;;;;;;;;;;;;x
